Scenario_CrossLine(Clone)_2
time;Consigne;PlayerMvt;Hit;BPM;Ax /;Ay /;Az /;Gx /;Gy /;Gz /;Mx /;My /;Mz /;Gesture /;probability/
1,523211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,543211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,563211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,583211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,603211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,623211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,643211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,663211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,683211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,703211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,723211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,743211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,763211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,783211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,803211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,823211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,843211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,863211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,883211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,903211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,923211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,943211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,963211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,983211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,003211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,023211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,043211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,063211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,083211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,103211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,123211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,143211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,163211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,183211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,203211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,223211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,243211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,263211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,283211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,303211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,323211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,343211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,363211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,383211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,403211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,423211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,443211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,463211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,483211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,503211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,523211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,543211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,563211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,583211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,603211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,623211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,643211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,663211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,683211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,703211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,723211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,743211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,763211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,783211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,803211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,823211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,843211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,863211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,883211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,903211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,923211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,943211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,963211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,983211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,003211;-45;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,023211;-45,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,043211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,063211;-47,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,08321;-48,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,103211;-49,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,123211;-50,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,143211;-51,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,163211;-52,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,183211;-53,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,203211;-54;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,223211;-54,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,243211;-55,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,263211;-56,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,283211;-57,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,303211;-58,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,323211;-59,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,343211;-60,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,363211;-61,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,383211;-62,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,403211;-63;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,423211;-63,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,443211;-64,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,463211;-65,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,483211;-66,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,503211;-67,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,523211;-68,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,543211;-69,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,563211;-70,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,58321;-71,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,603211;-72;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,623211;-72,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,643211;-73,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,663211;-74,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,683211;-75,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,703211;-76,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,723211;-77,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,743211;-78,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,763211;-79,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,783211;-80,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,803211;-81;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,823211;-81,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,843211;-82,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,863211;-83,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,883211;-84,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,903211;-85,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,923211;-86,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,943211;-87,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,963211;-88,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,983211;-89,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,003211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,023211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,043211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,063211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,08321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,103211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,123211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,143211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,163211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,183211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,203211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,223211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,243211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,263211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,283211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,303211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,323211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,343211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,363211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,383211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,403211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,423211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,443211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,463211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,483211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,503211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,523211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,543211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,563211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,58321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,603211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,62321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,643211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,663211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,683211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,703211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,723211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,743211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,763211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,783211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,803211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,823211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,843211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,863211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,883211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,903211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,923211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,943211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,963211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,983211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,003211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,023211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,043211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,063211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,08321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,103211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,12321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,143211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,163211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,183211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,203211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,223211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,243211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,263211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,283211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,303211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,323211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,343211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,363211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,383211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,403211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,423211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,443211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,463211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,483211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,503211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,523211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,543211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,563211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,58321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,603211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,62321;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,643211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,663211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,683211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,703211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,723211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,743211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,763211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,783211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,803211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,823211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,843211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,863211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,883211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,903211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,923211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,943211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,963211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
5,983211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,003211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,023211;-90,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,043211;-90;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,063211;-89,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,08321;-88,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,103211;-87,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,12321;-86,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,143211;-85,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,16321;-84,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,183211;-83,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,203211;-82,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,223211;-81,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,243211;-81;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,263211;-80,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,283211;-79,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,303211;-78,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,323211;-77,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,343211;-76,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,363211;-75,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,383211;-74,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,403211;-73,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,423211;-72,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,443211;-72;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,463211;-71,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,483211;-70,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,503211;-69,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,523211;-68,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,543211;-67,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,563211;-66,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,58321;-65,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,603211;-64,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,62321;-63,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,643211;-63;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,66321;-62,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,683211;-61,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,703211;-60,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,723211;-59,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,743211;-58,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,763211;-57,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,783211;-56,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,803211;-55,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,823211;-54,9;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,843211;-54;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,863211;-53,1;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,883211;-52,2;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,903211;-51,3;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,923211;-50,4;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,943211;-49,5;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,963211;-48,6;0; ;0;0;0;0;0;0;0;0;0;0;0;0
6,983211;-47,7;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,003211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,023211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,043211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,063211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,08321;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,103211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,12321;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,143211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,16321;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,183211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,203211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,223211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,243211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,263211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,283211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,303211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,323211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,343211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,363211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,383211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,403211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,423211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
7,443211;-46,8;0; ;0;0;0;0;0;0;0;0;0;0;0;0
